user_id,signup_time,profile_completion_pct,premium_flag,username,email
2468,2025-02-05,93.0,0,usr2468,usr2468@hotmail.com 
2469,2025-01-13,96.0,0,usr2469,usr2469@yahoo.com
2470,2025-01-26,,1,user2470 ,user2470@hotmail.com 
2471,2025-01-26,49.0,1,usr2471,usr2471@company.com
2472,2025-01-12,89.0,0,user2472,user2472@hotmail.com
2473,2025-02-04,72.0,0,USER2473,USER2473@outlook.com
2474,2025-02-04,71.0,1,USER2474,USER2474@hotmail.com 
2475,2025-02-03,35.0,0,user2475@@,user2475@@mailinator.com
2476,2025-02-26,,0,user2476@@,user2476@outlook.com
2477,2025-02-15,44.0,0,user2477*,user2477@outlook.com 
2478,2025-01-20,34.0,0,user2478,user2478@@mailinator.com 
2479,2025-02-12,57.0,0, user2479,user2479@yahoo.com
2480,2025-02-03,,0, user2480, user2480@gmail.com
2481,2025-01-21,,0,user2481*,user2481@mailinator.com
2482,2025-01-01,50.0,1,user2482 ,user2482@gmail.com
2483,2025-02-23,33.0,1,user248383,user248383@hotmail.com
2484,2025-02-15,98.0,0,user2484 ,user2484@outlook.com
2485,2025-02-10,94.0,1,user2485@@, user2485@company.com
2486,2025-02-17,31.0,0, user2486, user2486@yahoo.com
2487,2025-01-04,97.0,0,user2487@@,user2487@hotmail.com
2488,2025-02-18,65.0,0,user2488@@,user2488@yahoo.com
2489,2025-01-07,41.0,1,user2489@@, user2489@outlook.com
2490,2025-01-09,35.0,0,user2490@@, user2490@yahoo.com
2491,2025-02-13,84.0,0,user2491@@, user2491@yahoo.com 
2492,2025-02-22,76.0,0,user2492 ,user2492@yahoo.com
2493,2025-02-11,67.0,0,USER2493,USER2493@gmail.com
2494,2025-02-13,52.0,0,USER2494,USER2494@mailinator.com 
2495,2025-01-01,32.0,0,usr2495,usr2495@company.com
2496,2025-02-09,58.0,0,user2496,user2496@company.com
2497,2025-02-02,39.0,0,user2497,user2497@hotmail.com
2498,2025-02-01,38.0,1,user2498 ,user2498@company.com
2499,2025-02-06,50.0,0,user2499 ,user2499@hotmail.com 
2500,2025-02-21,42.0,0, user2500,user2500@hotmail.com
2501,2025-02-24,96.0,0,user250184,user250184@company.com
2502,2025-02-27,36.0,1, user2502,user2502@hotmail.com
2503,2025-01-01,50.0,0,user2503@@, user2503@@company.com
2504,2025-01-06,71.0,0,user250427,user250427@gmail.com
2505,2025-02-08,41.0,0,user2505*, user2505@hotmail.com
2506,2025-01-14,78.0,1,user2506, user2506@company.com
2507,2025-01-16,45.0,0,user2507 ,user2507@hotmail.com 
2508,2025-01-14,67.0,0,user250857, user250857@hotmail.com
2509,2025-01-03,95.0,0,USER2509,USER2509@mailinator.com
2510,2025-01-06,68.0,0,usr2510, usr2510@outlook.com
2511,2025-01-20,57.0,0,user2511,user2511@gmail.com
2512,2025-02-24,94.0,0,user2512@@, user2512@hotmail.com
2513,2025-01-31,83.0,0,USER2513,USER2513@outlook.com
2514,2025-02-10,41.0,0,user2514 ,user2514@company.com 
2515,2025-01-08,92.0,1, user2515,user2515@yahoo.com
2516,2025-01-31,81.0,0, user2516, user2516@yahoo.com
2517,2025-02-14,92.0,1, user2517, user2517@hotmail.com
2518,2025-02-18,47.0,0,user2518 ,user2518@outlook.com 
2519,2025-01-25,84.0,1,user251918, user251918@hotmail.com
2520,2025-01-10,76.0,0,user2520*,user2520@yahoo.com
2521,2025-02-22,46.0,0,user2521*,user2521@mailinator.com
2522,2025-01-06,76.0,1,user2522 ,user2522@outlook.com 
2523,2025-01-22,65.0,0,user2523*,user2523@outlook.com
2524,2025-02-15,75.0,0,usr2524,usr2524@yahoo.com
2525,2025-01-02,87.0,0,user252522,user252522@company.com
2526,2025-03-01,41.0,0,user2526@@,user2526@gmail.com
2527,2025-01-05,89.0,0, user2527,user2527@yahoo.com
2528,2025-01-04,96.0,0,user2528*,user2528@hotmail.com
2529,2025-02-06,32.0,0,user2529@@,user2529@yahoo.com 
2530,2025-01-28,47.0,1,user253079,user253079@hotmail.com
2531,2025-01-23,65.0,0,user2531, user2531@yahoo.com 
2532,2025-01-02,,0,user2532*, user2532@hotmail.com
2533,2025-01-01,31.0,0,user253311,user253311@mailinator.com
2534,2025-01-16,42.0,0,user2534 ,user2534@hotmail.com 
2535,2025-02-28,68.0,1, user2535,user2535@outlook.com
2536,2025-01-06,78.0,0,user2536,user2536@hotmail.com
2537,2025-01-28,65.0,1,USER2537,USER2537@mailinator.com
2538,2025-01-19,85.0,0,user253877,user253877@gmail.com
2539,2025-01-14,73.0,0,user2539@@,user2539@outlook.com
2540,2025-01-04,70.0,0,usr2540,usr2540@mailinator.com
2541,2025-01-18,35.0,0,USER2541,USER2541@hotmail.com 
2542,2025-02-08,72.0,0,user2542 ,user2542@outlook.com
2543,2025-01-30,,0,user2543 ,user2543@outlook.com
2544,2025-02-21,60.0,0, user2544,user2544@outlook.com
2545,2025-02-21,38.0,0,user2545,user2545@hotmail.com
2546,2025-01-08,54.0,0,USER2546,USER2546@@outlook.com
2547,2025-01-31,40.0,0,user2547@@,user2547@company.com
2548,2025-02-25,70.0,0,user254847, user254847@outlook.com
2549,2025-01-06,40.0,0,user2549 ,user2549@outlook.com
2550,2025-02-10,50.0,0,usr2550, usr2550@mailinator.com
2551,2025-01-18,32.0,0,usr2551, usr2551@gmail.com
2552,2025-01-05,81.0,1,user2552*,user2552@company.com
2553,2025-02-21,90.0,0, user2553,user2553@hotmail.com
2554,2025-01-30,54.0,1,user255472,user255472@yahoo.com
2555,2025-01-03,75.0,0,user2555 , user2555@hotmail.com
2556,2025-01-10,86.0,0,user2556*, user2556@gmail.com
2557,2025-01-31,,0,USER2557,USER2557@yahoo.com
2558,2025-01-20,87.0,0,user2558 ,user2558@yahoo.com
2559,2025-01-03,48.0,1,user2559 ,user2559@outlook.com
2560,2025-01-16,84.0,0, user2560,user2560@mailinator.com
2561,2025-01-06,36.0,0, user2561,user2561@company.com
2562,2025-02-24,87.0,0,user2562*,user2562@outlook.com
2563,2025-02-17,,1,usr2563, usr2563@outlook.com
2564,2025-01-25,56.0,0,usr2564,usr2564@hotmail.com
2565,2025-02-04,37.0,0,user256566, user256566@yahoo.com
2566,2025-01-03,37.0,0,user2566, user2566@yahoo.com 
2567,2025-01-10,51.0,0,user2567@@, user2567@mailinator.com 
2568,2025-01-25,51.0,0, user2568,user2568@mailinator.com
2569,2025-01-12,78.0,0,USER2569,USER2569@@yahoo.com
2570,2025-01-19,,1,user257069,user257069@hotmail.com 
2571,2025-02-23,65.0,0,USER2571, USER2571@gmail.com
2572,2025-01-01,69.0,0,USER2572,USER2572@hotmail.com
2573,2025-01-13,76.0,1,user2573,user2573@gmail.com
2574,2025-02-24,32.0,0,user2574*,user2574@company.com
2575,2025-02-02,31.0,0,USER2575,USER2575@gmail.com
2576,2025-01-24,73.0,0, user2576, user2576@company.com
2577,2025-02-17,33.0,0,user257769,user257769@@gmail.com 
2578,2025-02-28,,1,user2578*,user2578@outlook.com
2579,2025-01-08,45.0,0,user2579@@, user2579@@yahoo.com
2580,2025-01-17,94.0,0, user2580,user2580@hotmail.com
2581,2025-02-15,62.0,1,user258192,user258192@yahoo.com
2582,2025-02-22,59.0,0,user258282, user258282@gmail.com
2583,2025-01-08,47.0,0,user2583, user2583@mailinator.com
2584,2025-01-28,,1,user2584 , user2584@outlook.com
2585,2025-01-28,32.0,0,usr2585,usr2585@hotmail.com
2586,2025-01-24,66.0,1, user2586,user2586@company.com 
2587,2025-02-01,54.0,1,usr2587,usr2587@yahoo.com 
2588,2025-01-04,96.0,0,user258874,user258874@company.com
2589,2025-02-03,57.0,0,usr2589,usr2589@mailinator.com 
2590,2025-02-19,67.0,0,user2590*,user2590@@company.com
2591,2025-01-13,76.0,0, user2591,user2591@@outlook.com
2592,2025-02-09,95.0,0,usr2592,usr2592@company.com
2593,2025-01-30,50.0,0,user2593@@,user2593@gmail.com
2594,2025-02-28,45.0,0,usr2594, usr2594@outlook.com
2595,2025-01-08,,0,user2595 , user2595@hotmail.com 
2596,2025-02-06,52.0,1, user2596,user2596@yahoo.com
2597,2025-01-07,,0, user2597,user2597@gmail.com
2598,2025-02-19,,0,user2598,user2598@company.com
2599,2025-01-03,78.0,1,user259913,user259913@outlook.com 
2600,2025-02-22,92.0,0, user2600,user2600@hotmail.com
2601,2025-01-19,75.0,0,user2601,user2601@mailinator.com
2602,2025-02-10,43.0,1,usr2602, usr2602@hotmail.com
2603,2025-01-06,96.0,0, user2603, user2603@gmail.com
2604,2025-02-03,68.0,0,user2604*,user2604@outlook.com
2605,2025-01-06,63.0,0,user2605@@,user2605@gmail.com
2606,2025-02-28,88.0,0,user2606 ,user2606@yahoo.com
2607,2025-01-16,30.0,0,user2607*,user2607@company.com
2608,2025-01-10,79.0,0,user2608*, user2608@hotmail.com 
2609,2025-02-10,86.0,0,user2609@@,user2609@yahoo.com
2610,2025-01-15,48.0,0,user2610*,user2610@hotmail.com
2611,2025-02-28,67.0,0,user2611@@, user2611@outlook.com
2612,2025-02-15,34.0,1,USER2612,USER2612@hotmail.com 
2613,2025-01-06,82.0,0,user2613@@,user2613@company.com
2614,2025-01-26,56.0,1, user2614,user2614@outlook.com
2615,2025-02-13,59.0,0, user2615,user2615@hotmail.com
2616,2025-02-01,39.0,0,user2616@@,user2616@@gmail.com
2617,2025-02-17,85.0,0,user261793,user261793@yahoo.com
2618,2025-01-23,,0, user2618,user2618@gmail.com 
2619,2025-02-21,85.0,0,usr2619,usr2619@company.com
2620,2025-02-24,39.0,0,usr2620,usr2620@outlook.com
2621,2025-02-12,,0,usr2621,usr2621@yahoo.com 
2622,2025-01-17,50.0,1,user2622 , user2622@gmail.com 
2623,2025-01-30,,0,user262320,user262320@gmail.com
2624,2025-01-18,66.0,0,user2624, user2624@@yahoo.com
2625,2025-01-13,,0,USER2625,USER2625@outlook.com
2626,2025-02-11,,1, user2626,user2626@yahoo.com
2627,2025-01-21,50.0,0,usr2627,usr2627@mailinator.com
2628,2025-02-17,87.0,0,user2628,user2628@yahoo.com
2629,2025-01-06,81.0,0,USER2629, USER2629@yahoo.com
2630,2025-02-11,,0,user2630,user2630@hotmail.com
2631,2025-02-20,30.0,0,user2631@@,user2631@outlook.com
2632,2025-01-02,44.0,0,user2632*, user2632@outlook.com
2633,2025-02-21,70.0,1,usr2633,usr2633@outlook.com
2634,2025-01-10,92.0,0,usr2634,usr2634@mailinator.com
2635,2025-01-21,99.0,0,user2635,user2635@outlook.com 
2636,2025-02-03,55.0,0,USER2636,USER2636@yahoo.com
2637,2025-02-07,99.0,0,user2637,user2637@outlook.com
2638,2025-02-20,47.0,0,user2638*,user2638@gmail.com
2639,2025-01-15,46.0,1,usr2639, usr2639@yahoo.com
2640,2025-02-11,98.0,0,user2640@@,user2640@@outlook.com
2641,2025-02-12,80.0,0,user2641*,user2641@gmail.com
2642,2025-01-22,64.0,1,USER2642, USER2642@mailinator.com
2643,2025-02-03,85.0,0,user2643@@,user2643@@hotmail.com
2644,2025-01-05,,0,usr2644,usr2644@yahoo.com
2645,2025-02-09,66.0,1,user2645, user2645@yahoo.com 
2646,2025-02-27,66.0,0,usr2646,usr2646@mailinator.com
2647,2025-02-12,38.0,0,USER2647,USER2647@@company.com
2648,2025-02-10,,1,user2648@@,user2648@hotmail.com 
2649,2025-02-06,86.0,0,user2649*,user2649@mailinator.com
2650,2025-01-30,,0, user2650, user2650@outlook.com
2651,2025-02-28,97.0,0,user265175,user265175@mailinator.com
2652,2025-02-15,50.0,1,user2652,user2652@mailinator.com
2653,2025-01-05,70.0,0,USER2653,USER2653@outlook.com
2654,2025-02-25,94.0,0,usr2654,usr2654@mailinator.com
2655,2025-02-19,74.0,0, user2655, user2655@yahoo.com 
2656,2025-01-29,64.0,1,user2656 ,user2656@gmail.com
2657,2025-02-11,,0,user2657@@,user2657@gmail.com 
2658,2025-01-18,75.0,1,user2658@@,user2658@@mailinator.com
2659,2025-01-21,80.0,0,user2659*,user2659@@outlook.com
2660,2025-01-11,82.0,1,user2660,user2660@yahoo.com 
2661,2025-01-14,98.0,0, user2661,user2661@company.com 
2662,2025-01-09,35.0,0,USER2662,USER2662@hotmail.com
2663,2025-03-01,83.0,1,user2663@@,user2663@gmail.com
2664,2025-02-15,51.0,0,user2664,user2664@company.com
2665,2025-01-13,47.0,0,usr2665,usr2665@mailinator.com
2666,2025-01-26,79.0,0,user266659,user266659@outlook.com
2667,2025-02-01,70.0,0,USER2667,USER2667@@yahoo.com
2668,2025-02-05,75.0,0,user266852,user266852@hotmail.com
2669,2025-02-19,38.0,0,USER2669,USER2669@mailinator.com
2670,2025-02-08,89.0,0,user2670 ,user2670@mailinator.com
2671,2025-01-25,82.0,0,user2671, user2671@gmail.com
2672,2025-01-19,31.0,0,user2672 ,user2672@mailinator.com 
2673,2025-02-03,,0,user267339,user267339@mailinator.com 
2674,2025-01-05,57.0,0,USER2674,USER2674@yahoo.com
2675,2025-01-15,,0,usr2675,usr2675@yahoo.com 
2676,2025-01-06,87.0,0,user2676 , user2676@company.com
2677,2025-02-27,35.0,0,user2677 ,user2677@@hotmail.com
2678,2025-01-26,,0,user2678@@,user2678@gmail.com
2679,2025-01-21,68.0,1,user2679*,user2679@outlook.com 
2680,2025-01-03,86.0,0,user268048,user268048@outlook.com
2681,2025-02-22,75.0,0,user2681,user2681@hotmail.com
2682,2025-02-13,47.0,0,usr2682,usr2682@company.com
2683,2025-01-15,76.0,0, user2683,user2683@@company.com 
2684,2025-02-14,72.0,0,usr2684,usr2684@yahoo.com
2685,2025-01-06,43.0,0,user268567,user268567@company.com
2686,2025-02-23,39.0,0,user2686 ,user2686@outlook.com
2687,2025-02-08,68.0,0,usr2687,usr2687@outlook.com
2688,2025-02-11,34.0,0,user268848,user268848@gmail.com 
2689,2025-01-05,,0,user268965,user268965@hotmail.com
2690,2025-02-04,40.0,0, user2690,user2690@outlook.com
2691,2025-02-09,,1,user2691 ,user2691@hotmail.com
2692,2025-02-11,35.0,0,user2692,user2692@mailinator.com
2693,2025-02-26,75.0,0,user2693*,user2693@mailinator.com 
2694,2025-02-18,94.0,0,user269487, user269487@@gmail.com
2695,2025-01-17,82.0,0,user2695 ,user2695@company.com
2696,2025-02-04,65.0,0,user2696@@,user2696@@outlook.com
2697,2025-02-24,92.0,0,USER2697,USER2697@mailinator.com
2698,2025-01-17,68.0,1,user2698*,user2698@yahoo.com
2699,2025-01-17,86.0,0,usr2699,usr2699@company.com
2700,2025-02-01,55.0,0,user270034,user270034@company.com
2701,2025-01-12,69.0,0, user2701,user2701@outlook.com
2702,2025-01-19,73.0,0,user2702*,user2702@mailinator.com 
2703,2025-02-21,65.0,0,user2703 , user2703@gmail.com
2704,2025-01-25,93.0,0,USER2704,USER2704@company.com
2705,2025-02-13,81.0,0,USER2705,USER2705@gmail.com
2706,2025-02-09,50.0,1,user270680,user270680@yahoo.com 
2707,2025-02-04,92.0,0,user2707,user2707@yahoo.com
2708,2025-02-01,63.0,0,USER2708,USER2708@hotmail.com
2709,2025-02-12,46.0,0,user2709@@,user2709@gmail.com
2710,2025-02-07,63.0,0,user2710, user2710@company.com
2711,2025-02-21,47.0,0,user2711*,user2711@mailinator.com
2712,2025-01-17,57.0,0,usr2712, usr2712@@company.com 
2713,2025-01-31,93.0,0, user2713,user2713@gmail.com
2714,2025-01-01,83.0,0,user2714 ,user2714@yahoo.com
2715,2025-02-15,58.0,0,USER2715,USER2715@gmail.com
2716,2025-01-18,48.0,0,user2716@@,user2716@mailinator.com
2717,2025-02-05,52.0,0,usr2717,usr2717@@gmail.com
2718,2025-01-25,41.0,0,usr2718, usr2718@mailinator.com
2719,2025-02-24,34.0,0,user2719,user2719@outlook.com
2720,2025-01-23,42.0,0,user2720*, user2720@outlook.com
2721,2025-02-11,41.0,1,user2721, user2721@company.com
2722,2025-02-28,72.0,0, user2722, user2722@company.com
2723,2025-02-14,80.0,0,user2723,user2723@mailinator.com
2724,2025-01-22,68.0,0,USER2724,USER2724@outlook.com
2725,2025-02-19,48.0,1,USER2725,USER2725@yahoo.com 
2726,2025-02-08,85.0,0,USER2726,USER2726@gmail.com 
2727,2025-03-01,75.0,0,user2727@@,user2727@company.com
2728,2025-02-05,81.0,0,user2728*,user2728@yahoo.com
2729,2025-01-10,68.0,0,user2729@@,user2729@company.com
2730,2025-01-17,75.0,1,user2730@@,user2730@company.com
2731,2025-01-08,99.0,0,user273170,user273170@company.com
2732,2025-02-10,78.0,0,user2732*, user2732@mailinator.com
2733,2025-02-23,45.0,0,USER2733, USER2733@@mailinator.com
2734,2025-01-08,57.0,0,user2734 , user2734@mailinator.com
2735,2025-02-01,91.0,0,usr2735,usr2735@@mailinator.com
2736,2025-02-16,38.0,1,user2736*,user2736@gmail.com
2737,2025-01-23,42.0,1,user273749,user273749@yahoo.com
2738,2025-01-01,87.0,0,user2738*,user2738@company.com
2739,2025-02-20,46.0,1,user2739 , user2739@mailinator.com
2740,2025-01-30,63.0,0,user274072,user274072@company.com
2741,2025-02-08,48.0,0,usr2741,usr2741@outlook.com
2742,2025-01-28,86.0,0,user2742 ,user2742@company.com
2743,2025-02-12,58.0,0,user2743 ,user2743@outlook.com
2744,2025-01-26,,1,user2744*,user2744@@mailinator.com
2745,2025-01-22,46.0,0,user2745*, user2745@mailinator.com
2746,2025-01-28,58.0,0,user2746 ,user2746@company.com
2747,2025-01-22,74.0,0,user2747@@,user2747@@company.com
2748,2025-02-01,88.0,0,user2748@@, user2748@hotmail.com
2749,2025-01-11,64.0,0, user2749,user2749@outlook.com
2750,2025-01-18,37.0,0,usr2750,usr2750@hotmail.com 
2751,2025-02-04,46.0,0,user2751*, user2751@gmail.com 
2752,2025-02-15,31.0,1,user2752, user2752@outlook.com
2753,2025-01-23,73.0,0,user2753, user2753@company.com
2754,2025-02-10,90.0,0,user275480,user275480@outlook.com
2755,2025-01-15,46.0,1,user2755,user2755@outlook.com
2756,2025-01-30,33.0,0,user2756@@,user2756@yahoo.com
2757,2025-01-24,51.0,0,user2757 ,user2757@gmail.com 
2758,2025-01-02,88.0,0, user2758,user2758@@company.com
2759,2025-01-14,39.0,0,user275967,user275967@gmail.com
2760,2025-01-18,55.0,0,user2760,user2760@@hotmail.com
2761,2025-02-04,81.0,0,user2761 , user2761@yahoo.com
2762,2025-01-10,52.0,0,user276224,user276224@outlook.com
2763,2025-02-02,91.0,0,user2763 ,user2763@company.com
2764,2025-02-10,39.0,0,user2764@@,user2764@yahoo.com 
2765,2025-02-08,77.0,0, user2765,user2765@outlook.com 
2766,2025-02-05,56.0,0,USER2766,USER2766@company.com 
2767,2025-02-02,,0,user2767*,user2767@company.com
2768,2025-02-27,36.0,0,user2768@@,user2768@@mailinator.com
2769,2025-02-23,47.0,0,USER2769,USER2769@mailinator.com
2770,2025-01-07,,0,user2770 ,user2770@@hotmail.com 
2771,2025-02-15,70.0,0,user277150, user277150@hotmail.com
2772,2025-02-21,90.0,0,USER2772,USER2772@@company.com
2773,2025-02-13,91.0,1, user2773,user2773@gmail.com 
2774,2025-01-25,90.0,0,user2774*,user2774@gmail.com
2775,2025-02-02,91.0,0,user2775, user2775@outlook.com
2776,2025-03-01,94.0,0,user2776 ,user2776@hotmail.com
2777,2025-01-20,93.0,0,user2777*,user2777@@gmail.com
2778,2025-02-06,77.0,0,user2778@@,user2778@mailinator.com
2779,2025-02-19,58.0,0,user2779, user2779@mailinator.com
2780,2025-01-31,81.0,0,user2780*, user2780@gmail.com 
2781,2025-02-11,80.0,0, user2781,user2781@company.com
2782,2025-02-11,92.0,0,user2782, user2782@outlook.com
2783,2025-02-21,,0,user278343,user278343@outlook.com
2784,2025-01-20,92.0,1,user2784@@,user2784@yahoo.com
2785,2025-02-16,51.0,0,user2785, user2785@mailinator.com
2786,2025-02-07,89.0,0,user2786*, user2786@hotmail.com
2787,2025-01-21,59.0,0,USER2787,USER2787@yahoo.com
2788,2025-01-27,,0,user2788*,user2788@outlook.com
2789,2025-01-20,39.0,0,user2789*,user2789@yahoo.com 
2790,2025-02-07,64.0,1,user279080,user279080@outlook.com
2791,2025-01-07,35.0,0,USER2791,USER2791@hotmail.com
2792,2025-02-19,,0,user2792,user2792@company.com
2793,2025-02-04,37.0,0,user2793*, user2793@outlook.com 
2794,2025-01-21,,0,USER2794, USER2794@hotmail.com
2795,2025-02-21,31.0,1,user2795*,user2795@mailinator.com
2796,2025-02-04,68.0,0,user279646,user279646@yahoo.com
2797,2025-01-13,75.0,0,usr2797, usr2797@company.com
2798,2025-02-19,55.0,1,user2798@@,user2798@@hotmail.com
2799,2025-01-17,67.0,1,user2799*, user2799@@mailinator.com
2800,2025-01-11,92.0,0,user2800@@,user2800@company.com
2801,2025-02-20,45.0,0,user2801@@,user2801@yahoo.com
2802,2025-01-17,42.0,0,USER2802,USER2802@outlook.com
2803,2025-02-08,66.0,0,user2803*,user2803@outlook.com 
2804,2025-01-14,93.0,0,USER2804,USER2804@gmail.com 
2805,2025-01-26,92.0,0,user2805*,user2805@hotmail.com
2806,2025-02-16,32.0,0,user2806 ,user2806@outlook.com
2807,2025-02-09,32.0,1,user2807@@,user2807@outlook.com
2808,2025-01-27,44.0,1,user2808 ,user2808@company.com
2809,2025-01-12,,0,user2809,user2809@outlook.com
2810,2025-02-09,31.0,0,user281059,user281059@outlook.com
2811,2025-01-31,52.0,1,usr2811, usr2811@company.com
2812,2025-03-01,44.0,0,user281251,user281251@hotmail.com 
2813,2025-01-10,67.0,0,user2813,user2813@yahoo.com
2814,2025-01-02,89.0,0,user2814@@,user2814@mailinator.com
2815,2025-01-03,39.0,0,user2815 ,user2815@yahoo.com 
2816,2025-02-09,84.0,0,USER2816,USER2816@gmail.com
2817,2025-02-13,52.0,0,user2817,user2817@yahoo.com
2818,2025-02-06,30.0,0,user281898, user281898@outlook.com
2819,2025-01-05,,0,user2819,user2819@outlook.com
2820,2025-02-04,94.0,0,USER2820,USER2820@outlook.com
2821,2025-02-17,,0,usr2821,usr2821@hotmail.com
2822,2025-01-05,35.0,0,user2822, user2822@outlook.com
2823,2025-01-02,78.0,0,user2823@@,user2823@mailinator.com
2824,2025-02-27,33.0,0,user2824@@,user2824@yahoo.com
2825,2025-01-22,79.0,0, user2825, user2825@company.com
2826,2025-02-22,64.0,0,usr2826, usr2826@company.com
2827,2025-01-27,31.0,1,user282769, user282769@mailinator.com
2828,2025-01-17,49.0,1,user2828,user2828@hotmail.com
2829,2025-02-20,,0,user2829, user2829@outlook.com
2830,2025-02-17,37.0,0,user283051,user283051@gmail.com
2831,2025-01-19,77.0,0, user2831,user2831@yahoo.com
2832,2025-02-01,47.0,1, user2832,user2832@gmail.com 
2833,2025-01-09,34.0,0,usr2833,usr2833@mailinator.com
2834,2025-01-27,,1,user2834,user2834@gmail.com
2835,2025-01-17,47.0,0,user2835*,user2835@mailinator.com 
2836,2025-02-05,52.0,0, user2836, user2836@mailinator.com 
2837,2025-01-31,69.0,0,user2837 ,user2837@gmail.com
2838,2025-02-15,89.0,0,user2838, user2838@outlook.com
2839,2025-01-11,48.0,1,user2839*,user2839@yahoo.com
2840,2025-02-14,86.0,0,user2840*,user2840@company.com
2841,2025-02-23,76.0,0,USER2841,USER2841@outlook.com 
2842,2025-01-03,31.0,0,usr2842,usr2842@company.com 
2843,2025-01-18,45.0,0,USER2843, USER2843@yahoo.com
2844,2025-02-02,52.0,0,user2844@@,user2844@company.com
2845,2025-02-01,86.0,0,usr2845,usr2845@company.com
2846,2025-01-16,70.0,0,user2846,user2846@gmail.com 
2847,2025-01-30,79.0,0,user2847@@, user2847@company.com 
2848,2025-02-15,63.0,0, user2848,user2848@outlook.com
2849,2025-01-21,79.0,0,usr2849,usr2849@hotmail.com
2850,2025-02-17,54.0,0,user285088,user285088@gmail.com
2851,2025-01-16,89.0,0,user2851 ,user2851@mailinator.com
2852,2025-01-17,34.0,0,user2852 ,user2852@outlook.com
2853,2025-01-02,71.0,0, user2853,user2853@yahoo.com 
2854,2025-02-20,49.0,0, user2854,user2854@gmail.com
2855,2025-02-21,77.0,1, user2855,user2855@hotmail.com
2856,2025-01-19,53.0,1,user2856, user2856@company.com
2857,2025-01-14,39.0,0, user2857,user2857@yahoo.com
2858,2025-01-18,45.0,0,user285871,user285871@outlook.com
2859,2025-01-07,56.0,1,user2859*,user2859@mailinator.com
2860,2025-01-05,62.0,0,user286035,user286035@gmail.com
2861,2025-02-27,84.0,0,user2861*, user2861@@company.com
2862,2025-01-12,86.0,0,user2862@@,user2862@@hotmail.com
2863,2025-02-09,96.0,0,user2863@@, user2863@company.com
2864,2025-02-07,71.0,0,user286427, user286427@hotmail.com
2865,2025-01-29,35.0,0, user2865,user2865@company.com
2866,2025-02-06,45.0,0,user2866 ,user2866@hotmail.com
2867,2025-01-16,47.0,0,user286711, user286711@yahoo.com
2868,2025-02-07,66.0,0,user286887, user286887@company.com
2869,2025-01-19,56.0,0,user2869@@,user2869@yahoo.com
2870,2025-02-07,47.0,0, user2870, user2870@@mailinator.com
2871,2025-01-18,39.0,0,user287132,user287132@hotmail.com 
2872,2025-02-22,46.0,0,user287286,user287286@mailinator.com
2873,2025-02-18,60.0,0,user287361,user287361@outlook.com
2874,2025-01-03,99.0,0,USER2874,USER2874@company.com
2875,2025-02-01,81.0,0,USER2875,USER2875@yahoo.com
2876,2025-01-29,92.0,1,user2876 ,user2876@yahoo.com
2877,2025-01-24,60.0,0,user2877, user2877@outlook.com
2878,2025-01-31,,0,user2878*,user2878@hotmail.com 
2879,2025-01-15,96.0,0, user2879,user2879@hotmail.com
2880,2025-01-31,40.0,0, user2880,user2880@yahoo.com
2881,2025-02-08,,0,user2881@@, user2881@gmail.com 
2882,2025-02-14,,0,user288256, user288256@yahoo.com
2883,2025-01-23,83.0,0,user2883,user2883@company.com
2884,2025-01-28,79.0,0, user2884,user2884@company.com
2885,2025-01-17,77.0,0,user2885@@,user2885@company.com
2886,2025-02-24,82.0,0,user2886@@,user2886@@yahoo.com
2887,2025-02-05,42.0,1,user2887,user2887@outlook.com 
2888,2025-01-06,33.0,0,USER2888,USER2888@mailinator.com
2889,2025-02-04,76.0,0,usr2889,usr2889@@yahoo.com
2890,2025-02-19,66.0,0,usr2890,usr2890@mailinator.com
2891,2025-02-21,83.0,0,user2891 , user2891@yahoo.com
2892,2025-01-14,36.0,0,user2892*,user2892@@hotmail.com
2893,2025-02-05,82.0,1,usr2893,usr2893@yahoo.com
2894,2025-01-06,75.0,0,user289490,user289490@yahoo.com
2895,2025-02-02,91.0,1,user2895@@, user2895@gmail.com
2896,2025-02-01,,0,user2896*,user2896@gmail.com
2897,2025-01-13,47.0,0, user2897,user2897@hotmail.com 
2898,2025-01-05,77.0,0,user2898@@, user2898@mailinator.com
2899,2025-01-16,86.0,0,user2899@@,user2899@@yahoo.com
2900,2025-01-02,83.0,0,USER2900,USER2900@yahoo.com
2901,2025-01-24,85.0,0,usr2901,usr2901@company.com
2902,2025-02-25,,0,usr2902,usr2902@mailinator.com
2903,2025-01-12,48.0,0,user2903 ,user2903@hotmail.com
2904,2025-01-07,70.0,0,user2904@@,user2904@hotmail.com
2905,2025-01-10,49.0,0,user2905*,user2905@gmail.com
2906,2025-02-18,57.0,0,user2906*,user2906@mailinator.com
2907,2025-02-28,57.0,1,user2907 ,user2907@hotmail.com
2908,2025-02-11,81.0,1,user2908, user2908@company.com
2909,2025-01-11,63.0,0,USER2909,USER2909@hotmail.com
2910,2025-02-27,98.0,0,usr2910,usr2910@@gmail.com
2911,2025-01-20,69.0,0,user2911@@,user2911@company.com
2912,2025-01-15,64.0,0,user2912*,user2912@mailinator.com
2913,2025-02-16,30.0,1,user2913,user2913@company.com
2914,2025-01-14,30.0,0,user2914*,user2914@company.com
